Track_num,Section_id,Curve_degree,Curve_direction,Cant,Max_speed,length,Section,Track_id,Start_loc,End_loc,Track_segment
4,4481,1,1,7,,1046.17,DAR,DAR_4,6061.821,7107.991,9
4,4482,1,1,7,,131.779,DAR,DAR_4,7107.991,7239.77,10
2,4483,1.1,1,7,,888.929,SO,SO_2,6619.752,7508.681,13
3,4485,1,1,7,,1429.869,SO,SO_3,7396.998,8826.867,14
4,4486,1,1,7,,885.625,DAR,DAR_4,4921.82,5807.445,7
2,4487,0,,,,2824.688,SO,SO_2,3795.064,6619.752,12
2,4488,0,,,,36.728,SO,SO_2,3758.336,3795.064,11
2,4489,0,,,,168.462,SO,SO_2,3589.874,3758.336,10
2,4490,0,,,,733.012,SO,SO_2,2856.862,3589.874,9
3,4492,1.1,1,7,,887.66,SO,SO_3,6509.338,7396.998,13
2,4493,1.5,1,7,,131.814,SO,SO_2,2725.048,2856.862,8
3,4494,0,,,,717.973,SO,SO_3,2742.682,3460.655,8
3,4495,0,,,,81.52,SO,SO_3,3460.655,3542.175,9
3,4496,0,,,,328.468,SO,SO_3,3542.175,3870.643,10
3,4497,0,,,,31.08,SO,SO_3,3870.643,3901.723,11
3,4498,0,,,,2607.615,SO,SO_3,3901.723,6509.338,12
3,4499,1.5,1,7,,135.419,SO,SO_3,2607.263,2742.682,7
2,4500,2.5,1,7,,360.903,SO,SO_2,2030.752,2391.655,6
2,4501,2,1,7,,447.506,SO,SO_2,1153.132,1600.638,4
3,4502,2,1,7,,430.216,SO,SO_3,1489.368,1919.584,4
2,4503,0,,,,572.571,SO,SO_2,580.561,1153.132,3
2,4504,0,,,,111.184,SO,SO_2,469.377,580.561,2
3,4505,2.15,1,7,,448.309,SO,SO_3,1041.059,1489.368,3
2,4506,0,,,,362.174,SO,SO_2,107.203,469.377,1
3,4507,0,,,,31.034,SO,SO_3,358.237,389.271,1
3,4508,0,,,,651.788,SO,SO_3,389.271,1041.059,2
3,4509,4,1,7,,358.237,SO,SO_3,0,358.237,0
2,4510,2,1,7,,430.114,SO,SO_2,1600.638,2030.752,5
3,4511,2.4,1,7,,368.287,SO,SO_3,1919.584,2287.871,5
3,4512,1.5,1,7,,319.392,SO,SO_3,2287.871,2607.263,6
2,4513,1.5,1,7,,333.393,SO,SO_2,2391.655,2725.048,7
3,4514,0,,,,86.333,SO,SO_3,150406.594,150492.927,209
3,4515,0,,,,8.369,SO,SO_3,150492.927,150501.296,210
3,4516,0,,,,31.97,SO,SO_3,150501.296,150533.266,211
3,4517,0,,,,31.883,SO,SO_3,150533.266,150565.149,212
3,4518,1,1,7,,28.924,SO,SO_3,150565.149,150594.073,213
3,4519,1,1,7,,58.648,SO,SO_3,150594.073,150652.721,214
3,4520,0,,,,320.433,SO,SO_3,150652.721,150973.154,215
3,4521,0,,,,82.414,SO,SO_3,150973.154,151055.568,216
3,4522,0,,,,35.199,SO,SO_3,151055.568,151090.767,217
3,4523,0,,,,46.524,SO,SO_3,151090.767,151137.291,218
3,4524,0,,,,116.556,SO,SO_3,151137.291,151253.847,219
3,4525,0,,,,0.284,SO,SO_3,151253.847,151254.131,220
3,4526,0,,,,14.041,SO,SO_3,151254.131,151268.172,221
C,4527,9.55,1,7,,389.349,STA_TH,STA_TH_C,801.968,1191.317,2
6,4528,0,,,,473.277,WA,WA_6,0,473.277,0
6,4529,4.77,1,7,,249.555,WA,WA_6,473.277,722.832,1
6,4530,0,,,,103.451,WA,WA_6,722.832,826.283,2
6,4531,0,,,,88.302,WA,WA_6,826.283,914.585,3
6,4532,2,1,7,,265.335,WA,WA_6,914.585,1179.92,4
1,4533,3.8,1,7,,503.654,FDT,FDT_1,278.233,781.887,2
1,4534,0,,,,191.504,FDT,FDT_1,86.729,278.233,1
1,4535,0,,,,86.729,FDT,FDT_1,0,86.729,0
2,4536,3.8,1,7,,513.76,FDT,FDT_2,280.754,794.514,5
2,4537,0,,,,33.822,FDT,FDT_2,55.933,89.755,2
2,4538,0,,,,22.88,FDT,FDT_2,89.755,112.635,3
2,4539,0,,,,168.119,FDT,FDT_2,112.635,280.754,4
2,4540,0,,,,52.904,FDT,FDT_2,3.029,55.933,1
2,4541,0,,,,3.029,FDT,FDT_2,0,3.029,0
2,4546,1.6,1,7,,277.393,SO,SO_2,156860.075,157137.468,238
2,4547,7,1,7,,211.498,SO,SO_2,151759.524,151971.022,220
2,4548,5,1,7,,141.039,SO,SO_2,151618.485,151759.524,219
2,4549,1.8,1,7,,102.062,SO,SO_2,151516.423,151618.485,218
2,4550,5.73,1,7,,25.917,SO,SO_2,151232.272,151258.189,213
2,4551,5.73,1,7,,5.246,SO,SO_2,151258.189,151263.435,214
2,4552,5.73,1,7,,106.621,SO,SO_2,151263.435,151370.056,215
2,4553,0,,,,423.945,SO,SO_2,150808.327,151232.272,212
2,4554,5,1,7,,99.925,SO,SO_2,150708.402,150808.327,211
2,4555,0,,,,8.396,SO,SO_2,150605.456,150613.852,208
2,4556,0,,,,31.871,SO,SO_2,150613.852,150645.723,209
2,4557,0,,,,62.679,SO,SO_2,150645.723,150708.402,210
2,4558,0,,,,80.418,SO,SO_2,150525.038,150605.456,207
2,4559,0.6,1,7,,1166.062,FDT,FDT_2,3243.95,4410.012,8
2,4560,0.6,1,7,,251.469,FDT,FDT_2,4410.012,4661.481,9
2,4561,0.6,1,7,,52.767,FDT,FDT_2,4661.481,4714.248,10
2,4562,1.43,1,7,,1642.103,FDT,FDT_2,1601.847,3243.95,7
2,4563,0,,,,807.333,FDT,FDT_2,794.514,1601.847,6
1,4564,0.9,1,7,,1271.192,NOR,NOR_1,0,1271.192,0
2,4565,0,,,,16.732,SO,SO_2,78933.355,78950.087,113
2,4566,0,,,,114.973,SO,SO_2,78818.382,78933.355,112
3,4567,0,,,,73.619,SO,SO_3,78842.768,78916.387,111
2,4568,0.75,1,7,,39.82,CHA,CHA_2,1168.81,1208.63,2
2,4569,0.75,1,7,,911.866,CHA,CHA_2,256.944,1168.81,1
2,4570,0.75,1,7,,256.944,CHA,CHA_2,0,256.944,0
3,4571,0.75,1,7,,2.132,CHA,CHA_3,1204.401,1206.533,4
3,4572,0.75,1,7,,36.537,CHA,CHA_3,1167.864,1204.401,3
3,4573,0.75,1,7,,911.866,CHA,CHA_3,255.998,1167.864,2
3,4574,0.75,1,7,,251.722,CHA,CHA_3,4.276,255.998,1
3,4575,0.75,1,7,,4.276,CHA,CHA_3,0,4.276,0
3,4576,0.5,1,7,,1374.127,PER,PER_3,115.475,1489.602,1
3,4577,0.5,1,7,,115.475,PER,PER_3,0,115.475,0
3,4578,0.2,1,7,,416.061,SO,SO_3,87973.545,88389.606,126
2,4579,0.5,1,7,,82.454,PER,PER_2,1399.429,1481.883,2
2,4580,0.5,1,7,,1287.81,PER,PER_2,111.619,1399.429,1
2,4581,0.5,1,7,,111.619,PER,PER_2,0,111.619,0
2,4582,0.9,1,7,,1459.287,HDGB,HDGB_2,0,1459.287,0
2,4583,0,,,,146.157,SO,SO_2,79149.731,79295.888,115
2,4584,0,,,,199.644,SO,SO_2,78950.087,79149.731,114
3,4585,0.9,1,7,,6.91,NOR,NOR_3,1274.276,1281.186,3
3,4586,0.9,1,7,,5.507,NOR,NOR_3,1268.769,1274.276,2
3,4587,0.9,1,7,,1265.169,NOR,NOR_3,3.6,1268.769,1
3,4588,0.9,1,7,,3.6,NOR,NOR_3,0,3.6,0
2,4589,0.9,1,7,,5.669,NOR,NOR_2,1272.835,1278.504,2
2,4590,0.9,1,7,,9.335,NOR,NOR_2,1263.5,1272.835,1
2,4591,0.9,1,7,,1263.5,NOR,NOR_2,0,1263.5,0
3,4592,0.9,1,7,,154.945,HDGB,HDGB_3,1386.733,1541.678,1
3,4593,0.9,1,7,,1386.733,HDGB,HDGB_3,0,1386.733,0
3,4595,0,,,,0.027,SO,SO_3,82681.193,82681.22,117
3,4596,0,,,,251.461,SO,SO_3,82681.22,82932.681,118
2,4597,0,,,,2128.402,SO,SO_2,80657.361,82785.763,119
3,4598,0.6,1,7,,326.646,SO,SO_3,83893.593,84220.239,122
2,4599,0.55,1,7,,537.237,SO,SO_2,83463.029,84000.266,123
2,4600,0,,,,1128.066,SO,SO_2,86955.947,88084.013,126
3,4601,1.2,1,7,,1391.814,SO,SO_3,94394.179,95785.993,139
3,4602,0,,,,203.965,SO,SO_3,95945.456,96149.421,141
3,4603,0,,,,675.084,SO,SO_3,96149.421,96824.505,142
3,4604,0,,,,260.334,SO,SO_3,78916.387,79176.721,112
3,4605,0,,,,160.216,SO,SO_3,79176.721,79336.937,113
3,4606,3,1,7,,142.717,SO,SO_3,151503.648,151646.365,225
3,4607,1.8,1,7,,360.426,SO,SO_3,157033.031,157393.457,245
1,4609,1.3,1,7,,276.17,SO,SO_1,1993.616,2269.786,9
1,4610,1.43,1,7,,1623.069,FDT,FDT_1,1588.974,3212.043,4
1,4611,0,,,,807.087,FDT,FDT_1,781.887,1588.974,3
3,4612,5,1,7,,120.318,SO,SO_3,151860.395,151980.713,227
3,4613,8.1,1,7,,214.03,SO,SO_3,151646.365,151860.395,226
3,4614,0,,,,44.647,SO,SO_3,151268.172,151312.819,222
3,4615,0,,,,87.211,SO,SO_3,151312.819,151400.03,223
3,4616,1.2,1,7,,76.182,SO,SO_3,94317.997,94394.179,138
3,4617,0,,,,2695.894,SO,SO_3,90197.419,92893.313,132
3,4618,0,,,,15.464,SO,SO_3,92893.313,92908.777,133
3,4619,0,,,,13.673,SO,SO_3,92908.777,92922.45,134
3,4620,0,,,,106.795,SO,SO_3,92922.45,93029.245,135
3,4621,0,,,,1277.489,SO,SO_3,93029.245,94306.734,136
3,4622,0,,,,11.263,SO,SO_3,94306.734,94317.997,137
2,4623,0,,,,1277.434,SO,SO_2,93147.033,94424.467,135
2,4624,0,,,,119.872,SO,SO_2,93027.161,93147.033,134
2,4625,0,,,,2723.312,SO,SO_2,90303.849,93027.161,133
3,4626,0.5,1,7,,224.15,SO,SO_3,88914.325,89138.475,128
3,4627,0.5,1,7,,283.214,SO,SO_3,89138.475,89421.689,129
3,4628,0.5,1,7,,54.766,SO,SO_3,89421.689,89476.455,130
3,4629,1.4,1,7,,524.719,SO,SO_3,88389.606,88914.325,127
2,4630,0.15,1,7,,426.477,SO,SO_2,88084.013,88510.49,127
2,4631,0.8,1,7,,1166.658,SO,SO_2,30593.588,31760.246,47
3,4632,0,,,,1219.205,SO,SO_3,31653.73,32872.935,47
2,4633,0,,,,34.329,SO,SO_2,30559.259,30593.588,46
2,4634,0,,,,119.025,SO,SO_2,30440.234,30559.259,45
6,4635,1.4,1,7,,313.948,WA,WA_6,2053.39,2367.338,11
6,4636,2,1,7,,173.043,WA,WA_6,1880.347,2053.39,10
6,4637,2,1,7,,41.914,WA,WA_6,1838.433,1880.347,9
6,4638,2,1,7,,98.04,WA,WA_6,1740.393,1838.433,8
6,4639,2,1,7,,28.676,WA,WA_6,1711.717,1740.393,7
6,4640,2,1,7,,92.213,WA,WA_6,1619.504,1711.717,6
7,4641,0,,,,100.698,WA,WA_7,831.147,931.845,3
7,4642,0,,,,99.179,WA,WA_7,731.968,831.147,2
7,4643,4.77,1,7,,222.526,WA,WA_7,509.442,731.968,1
7,4653,0,,,,509.442,WA,WA_7,0,509.442,0
3,4654,1.4,1,7,,123.564,PENN,PENN_3,128867.454,128991.018,192
3,4655,1.4,1,7,,11.179,PENN,PENN_3,128991.018,129002.197,193
3,4656,1.4,1,7,,24.913,PENN,PENN_3,129002.197,129027.11,194
3,4657,1.4,1,7,,14.126,PENN,PENN_3,129027.11,129041.236,195
3,4658,1.4,1,7,,95.343,PENN,PENN_3,129041.236,129136.579,196
3,4659,1.4,1,7,,154.484,PENN,PENN_3,129136.579,129291.063,197
C,4661,0,,,,147.036,STA_TH,STA_TH_C,654.932,801.968,1
C,4662,0,,,,654.932,STA_TH,STA_TH_C,0,654.932,0
2,4663,0,,,,186.743,PENN,PENN_2,129336.002,129522.745,197
2,4664,0,,,,68.733,PENN,PENN_2,129267.269,129336.002,196
1,4665,0,,,,63.288,PENN,PENN_1,126171.312,126234.6,176
1,4666,0,,,,174.508,PENN,PENN_1,125996.804,126171.312,175
B,4667,5.2,1,7,,446.141,STA_TH,STA_TH_B,285.363,731.504,3
B,4668,5.2,1,7,,47.866,STA_TH,STA_TH_B,237.497,285.363,2
B,4669,5.2,1,7,,167.641,STA_TH,STA_TH_B,69.856,237.497,1
B,4670,5.2,1,7,,69.856,STA_TH,STA_TH_B,0,69.856,0
1,4671,5.2,1,7,,928.155,PENN,PENN_1,126234.6,127162.755,177
B,4672,0,,,,104.818,STA_TH,STA_TH_B,882.682,987.5,5
B,4673,0,,,,151.178,STA_TH,STA_TH_B,731.504,882.682,4
B,4674,0,,,,148.273,STA_TH,STA_TH_B,987.5,1135.773,6
B,4675,0,,,,171.995,STA_TH,STA_TH_B,1135.773,1307.768,7
B,4676,0,,,,12.611,STA_TH,STA_TH_B,1455.856,1468.467,10
B,4677,0,,,,19.456,STA_TH,STA_TH_B,1436.4,1455.856,9
B,4678,0,,,,128.632,STA_TH,STA_TH_B,1307.768,1436.4,8
B,4679,0,,,,55.683,STA_TH,STA_TH_B,1468.467,1524.15,11
B,4680,0,,,,29.669,STA_TH,STA_TH_B,1641.613,1671.282,15
B,4681,0,,,,106.899,STA_TH,STA_TH_B,1534.714,1641.613,14
B,4682,0,,,,8.599,STA_TH,STA_TH_B,1526.115,1534.714,13
B,4683,0,,,,1.965,STA_TH,STA_TH_B,1524.15,1526.115,12
B,4684,0,,,,38.752,STA_TH,STA_TH_B,1671.282,1710.034,16
B,4685,0,,,,220.882,STA_TH,STA_TH_B,1710.034,1930.916,17
B,4686,0,,,,123.526,STA_TH,STA_TH_B,1930.916,2054.442,18
B,4687,0,,,,152.462,STA_TH,STA_TH_B,2054.442,2206.904,19
B,4688,0,,,,224.957,STA_TH,STA_TH_B,2206.904,2431.861,20
B,4689,0,,,,307.099,STA_TH,STA_TH_B,2431.861,2738.96,21
B,4690,0,,,,98.024,STA_TH,STA_TH_B,2818.929,2916.953,23
B,4691,0,,,,79.969,STA_TH,STA_TH_B,2738.96,2818.929,22
B,4692,0,,,,107.522,STA_TH,STA_TH_B,2916.953,3024.475,24
1,4695,0,,,,325.094,PENN,PENN_1,127162.755,127487.849,178
1,4696,0,,,,9.399,PENN,PENN_1,128019.784,128029.183,181
1,4697,0,,,,98.677,PENN,PENN_1,127921.107,128019.784,180
1,4698,0,,,,433.258,PENN,PENN_1,127487.849,127921.107,179
3,4699,5.2,1,7,,109.301,DOW,DOW_3,1654.196,1763.497,2
3,4700,5.2,1,7,,1364.516,DOW,DOW_3,289.68,1654.196,1
3,4701,5.2,1,7,,289.68,DOW,DOW_3,0,289.68,0
2,4702,0,,,,700.002,PENN,PENN_2,127885.638,128585.64,189
1,4703,0,,,,705.842,PENN,PENN_1,124611.402,125317.244,171
2,4704,1.8,1,7,,529.84,PENN,PENN_2,127355.798,127885.638,188
1,4705,1.8,1,7,,523.803,PENN,PENN_1,124087.599,124611.402,170
3,4706,0,,,,691.811,PENN,PENN_3,127909.099,128600.91,189
3,4707,1.65,1,7,,528.59,PENN,PENN_3,127380.509,127909.099,188
4,4708,0,,,,1191.061,PENN,PENN_4,124004.944,125196.005,181
3,4709,0,,,,1166.436,PENN,PENN_3,126214.073,127380.509,187
2,4710,0,,,,1171.153,PENN,PENN_2,126184.645,127355.798,187
2,4711,2,1,7,,346.332,PENN,PENN_2,125838.313,126184.645,186
1,4712,0,,,,1196.048,PENN,PENN_1,122891.551,124087.599,169
1,4713,2,1,7,,327.134,PENN,PENN_1,122564.417,122891.551,168
3,4714,2,1,7,,347.817,PENN,PENN_3,125866.256,126214.073,186
2,4715,0,,,,118.403,PENN,PENN_2,125719.91,125838.313,185
2,4716,0,,,,22.028,PENN,PENN_2,125697.882,125719.91,184
2,4717,0,,,,224.756,PENN,PENN_2,125473.126,125697.882,183
1,4718,0,,,,56.248,PENN,PENN_1,122508.169,122564.417,167
1,4719,0,,,,255.148,PENN,PENN_1,122253.021,122508.169,166
2,4720,0.8,1,7,,228.827,PENN,PENN_2,125244.299,125473.126,182
2,4721,0.8,1,7,,317.3,PENN,PENN_2,124926.999,125244.299,181
1,4722,0.9,1,7,,276.663,PENN,PENN_1,121976.358,122253.021,165
1,4723,0.9,1,7,,278.701,PENN,PENN_1,121697.657,121976.358,164
4,4724,0,,,,166.593,PENN,PENN_4,123204.031,123370.624,176
4,4725,0,,,,40.926,PENN,PENN_4,123370.624,123411.55,177
4,4726,0,,,,27.794,PENN,PENN_4,123411.55,123439.344,178
4,4727,0,,,,272.155,PENN,PENN_4,123439.344,123711.499,179
3,4728,0,,,,90.302,PENN,PENN_3,125522.776,125613.078,182
3,4729,0,,,,26.564,PENN,PENN_3,125613.078,125639.642,183
3,4730,0,,,,65.872,PENN,PENN_3,125639.642,125705.514,184
3,4731,0,,,,160.742,PENN,PENN_3,125705.514,125866.256,185
3,4732,0.9,1,7,,577.366,PENN,PENN_3,124945.41,125522.776,181
2,4733,0,,,,163.935,PENN,PENN_2,124763.064,124926.999,180
2,4734,0,,,,1182.105,PENN,PENN_2,123580.959,124763.064,179
1,4735,0,,,,98.252,PENN,PENN_1,121599.405,121697.657,163
1,4736,0,,,,1285.3,PENN,PENN_1,120314.105,121599.405,162
4,4737,0,,,,1244.962,PENN,PENN_4,121413.798,122658.76,172
4,4738,0,,,,221.472,PENN,PENN_4,122658.76,122880.232,173
3,4739,0,,,,1144.203,PENN,PENN_3,123602.721,124746.924,179
3,4740,0,,,,198.486,PENN,PENN_3,124746.924,124945.41,180
2,4741,2.6,1,7,,648.426,PENN,PENN_2,122932.533,123580.959,178
1,4742,2.6,1,7,,647.985,PENN,PENN_1,119666.12,120314.105,161
3,4743,2.6,1,7,,651.936,PENN,PENN_3,122950.785,123602.721,178
2,4744,0.4,1,7,,884.804,PENN,PENN_2,122047.729,122932.533,177
1,4745,0.4,1,7,,883.686,PENN,PENN_1,118782.434,119666.12,160
3,4746,0.4,1,7,,884.625,PENN,PENN_3,122066.16,122950.785,177
2,4747,0,,,,1469.701,PENN,PENN_2,120578.028,122047.729,176
2,4748,0,,,,53.51,PENN,PENN_2,120524.518,120578.028,175
2,4749,0,,,,85.483,PENN,PENN_2,120439.035,120524.518,174
2,4750,0,,,,112.02,PENN,PENN_2,120327.015,120439.035,173
2,4751,0,,,,3.387,PENN,PENN_2,120323.628,120327.015,172
2,4752,0,,,,293.724,PENN,PENN_2,120029.904,120323.628,171
1,4753,0,,,,1605.351,PENN,PENN_1,117177.083,118782.434,159
1,4754,0,,,,115.377,PENN,PENN_1,117061.706,117177.083,158
1,4755,0,,,,295.393,PENN,PENN_1,116766.313,117061.706,157
3,4756,0,,,,292.847,PENN,PENN_3,120045.583,120338.43,168
3,4757,0,,,,3.363,PENN,PENN_3,120338.43,120341.793,169
3,4758,0,,,,3.48,PENN,PENN_3,120341.793,120345.273,170
3,4759,0,,,,109.202,PENN,PENN_3,120345.273,120454.475,171
3,4760,0,,,,85.424,PENN,PENN_3,120454.475,120539.899,172
3,4761,0,,,,53.523,PENN,PENN_3,120539.899,120593.422,173
3,4762,0,,,,85.463,PENN,PENN_3,120593.422,120678.885,174
3,4763,0,,,,35.373,PENN,PENN_3,120678.885,120714.258,175
3,4764,0,,,,1351.902,PENN,PENN_3,120714.258,122066.16,176
2,4765,4,1,7,,44.168,PENN,PENN_2,119985.736,120029.904,170
2,4766,4,1,7,,443.647,PENN,PENN_2,119542.089,119985.736,169
1,4767,4,1,7,,42.008,PENN,PENN_1,116724.305,116766.313,156
1,4768,4,1,7,,451.552,PENN,PENN_1,116272.753,116724.305,155
4,4769,4,1,7,,430.813,PENN,PENN_4,117377.614,117808.427,158
4,4770,4,1,7,,5.402,PENN,PENN_4,117808.427,117813.829,159
4,4771,4,1,7,,38.956,PENN,PENN_4,117813.829,117852.785,160
3,4772,4,1,7,,436.137,PENN,PENN_3,119564.506,120000.643,165
3,4773,4,1,7,,2.135,PENN,PENN_3,120000.643,120002.778,166
3,4774,4,1,7,,42.805,PENN,PENN_3,120002.778,120045.583,167
2,4775,0,,,,213.681,PENN,PENN_2,119328.408,119542.089,168
3,4776,0,,,,212.48,PENN,PENN_3,119352.026,119564.506,164
2,4777,1.9,1,7,,724.596,PENN,PENN_2,118603.812,119328.408,167
4,4778,0,,,,211.271,PENN,PENN_4,117166.343,117377.614,157
4,4779,1.9,1,7,,730.994,PENN,PENN_4,116435.349,117166.343,156
1,4780,1.9,1,7,,721.157,PENN,PENN_1,115336.694,116057.851,153
3,4781,1.9,1,7,,727.597,PENN,PENN_3,118624.429,119352.026,163
4,4782,0,,,,548.866,PENN,PENN_4,114693.727,115242.593,152
4,4783,0,,,,1081.058,PENN,PENN_4,115242.593,116323.651,153
4,4784,0,,,,14.839,PENN,PENN_4,116323.651,116338.49,154
3,4785,0,,,,1626.806,PENN,PENN_3,116882.716,118509.522,160
3,4786,0,,,,13.281,PENN,PENN_3,118509.522,118522.803,161
2,4787,0.85,1,7,,653.195,PENN,PENN_2,116209.186,116862.381,163
1,4788,0.85,1,7,,653.897,PENN,PENN_1,112941.151,113595.048,149
2,4789,0,,,,104.411,PENN,PENN_2,118499.401,118603.812,166
1,4790,0,,,,108.001,PENN,PENN_1,115228.693,115336.694,152
4,4791,1.59,1,7,,545.479,FJB,FJB_4,0,545.479,0
3,4792,1.59,1,7,,471.738,FJB,FJB_3,78.381,550.119,1
3,4793,1.59,1,7,,78.381,FJB,FJB_3,0,78.381,0
2,4794,1.59,1,7,,471.95,FJB,FJB_2,81.159,553.109,1
2,4795,1.59,1,7,,81.159,FJB,FJB_2,0,81.159,0
1,4796,1.59,1,7,,471.662,FJB,FJB_1,84.819,556.481,1
1,4797,1.59,1,7,,84.819,FJB,FJB_1,0,84.819,0
1,4798,0,,,,1090.295,PENN,PENN_1,114138.398,115228.693,151
1,4799,0,,,,543.35,PENN,PENN_1,113595.048,114138.398,150
4,4800,0,,,,96.859,PENN,PENN_4,116338.49,116435.349,155
3,4801,0,,,,101.626,PENN,PENN_3,118522.803,118624.429,162
2,4802,0,,,,12.991,PENN,PENN_2,118486.41,118499.401,165
2,4803,0,,,,1624.029,PENN,PENN_2,116862.381,118486.41,164
2,4804,0.62,1,7,,521.597,PENN,PENN_2,115687.589,116209.186,162
1,4805,0.62,1,7,,522.369,PENN,PENN_1,112418.782,112941.151,148
3,4806,0.85,1,7,,652.508,PENN,PENN_3,116230.208,116882.716,159
2,4807,0,,,,801.929,PENN,PENN_2,114885.66,115687.589,161
1,4808,0,,,,801.611,PENN,PENN_1,111617.171,112418.782,147
3,4809,0.62,1,7,,521.979,PENN,PENN_3,115708.229,116230.208,158
2,4810,0.37,1,7,,780.111,PENN,PENN_2,114105.549,114885.66,160
1,4811,0.37,1,7,,480.063,PENN,PENN_1,111137.108,111617.171,146
1,4812,0.37,1,7,,300.333,PENN,PENN_1,110836.775,111137.108,145
3,4813,0,,,,801.067,PENN,PENN_3,114907.162,115708.229,157
2,4814,0,,,,827.321,PENN,PENN_2,113278.228,114105.549,159
2,4815,0,,,,19.932,PENN,PENN_2,113258.296,113278.228,158
2,4816,0,,,,251.878,PENN,PENN_2,113006.418,113258.296,157
2,4817,0,,,,97.004,PENN,PENN_2,112909.414,113006.418,156
2,4818,0,,,,144.308,PENN,PENN_2,112765.106,112909.414,155
1,4819,0,,,,716.486,PENN,PENN_1,110120.289,110836.775,144
1,4820,0,,,,597.28,PENN,PENN_1,109523.009,110120.289,143
1,4821,0,,,,27.277,PENN,PENN_1,109495.732,109523.009,142
3,4822,0.37,1,7,,779.364,PENN,PENN_3,114127.798,114907.162,156
2,4823,0.2,1,7,,289.408,PENN,PENN_2,112475.698,112765.106,154
1,4824,0.2,1,7,,25.516,PENN,PENN_1,109470.216,109495.732,141
1,4825,0.2,1,7,,263.54,PENN,PENN_1,109206.676,109470.216,140
3,4826,0,,,,196.676,PENN,PENN_3,112786.985,112983.661,151
3,4827,0,,,,151.579,PENN,PENN_3,112983.661,113135.24,152
3,4828,0,,,,29.958,PENN,PENN_3,113135.24,113165.198,153
3,4829,0,,,,135.883,PENN,PENN_3,113165.198,113301.081,154
3,4830,0,,,,826.717,PENN,PENN_3,113301.081,114127.798,155
2,4831,1,1,7,,310.77,PENN,PENN_2,112164.928,112475.698,153
1,4832,1,1,7,,310.561,PENN,PENN_1,108896.115,109206.676,139
3,4833,0.2,1,7,,290.044,PENN,PENN_3,112496.941,112786.985,150
2,4834,0.4,1,7,,374.955,PENN,PENN_2,111789.973,112164.928,152
1,4835,0.4,1,7,,374.674,PENN,PENN_1,108521.441,108896.115,138
3,4836,1,1,7,,310.672,PENN,PENN_3,112186.269,112496.941,149
2,4837,0,,,,168.689,PENN,PENN_2,111621.284,111789.973,151
1,4838,0,,,,168.689,PENN,PENN_1,108352.752,108521.441,137
3,4839,0.4,1,7,,375.236,PENN,PENN_3,111811.033,112186.269,148
2,4840,0.8,1,7,,659.076,PENN,PENN_2,110962.208,111621.284,150
1,4841,0.8,1,7,,659.853,PENN,PENN_1,107692.899,108352.752,136
3,4842,0,,,,168.694,PENN,PENN_3,111642.339,111811.033,147
2,4843,0,,,,1055.599,PENN,PENN_2,109906.609,110962.208,149
1,4844,0,,,,1055.613,PENN,PENN_1,106637.286,107692.899,135
3,4845,0.8,1,7,,658.289,PENN,PENN_3,110984.05,111642.339,146
2,4846,0.83,1,7,,557.594,PENN,PENN_2,109349.015,109906.609,148
1,4847,0.83,1,7,,556.949,PENN,PENN_1,106080.337,106637.286,134
3,4848,0,,,,1055.592,PENN,PENN_3,109928.458,110984.05,145
3,4849,0.83,1,7,,558.247,PENN,PENN_3,109370.211,109928.458,144
2,4850,1.6,1,7,,556.648,PENN,PENN_2,107733.374,108290.022,145
1,4851,1.6,1,7,,534.564,PENN,PENN_1,104462.082,104996.646,130
3,4852,0,,,,451.869,PENN,PENN_3,108303.963,108755.832,142
2,4853,0,,,,442.988,PENN,PENN_2,108290.022,108733.01,146
1,4854,0,,,,100.098,PENN,PENN_1,105362.626,105462.724,132
1,4855,0,,,,365.98,PENN,PENN_1,104996.646,105362.626,131
4,4856,1.6,1,7,,612.77,PENN,PENN_4,106569.186,107181.956,135
3,4857,1.6,1,7,,614.379,PENN,PENN_3,108755.832,109370.211,143
2,4858,1.6,1,7,,616.005,PENN,PENN_2,108733.01,109349.015,147
1,4859,1.6,1,7,,617.613,PENN,PENN_1,105462.724,106080.337,133
2,4860,0,,,,2320.562,PENN,PENN_2,105412.812,107733.374,144
1,4861,0,,,,2321.102,PENN,PENN_1,102140.98,104462.082,129
3,4862,1.6,1,7,,549.228,PENN,PENN_3,107754.735,108303.963,141
4,4863,1.6,1,7,,559.765,PENN,PENN_4,105561.909,106121.674,132
4,4864,0,,,,7.606,PENN,PENN_4,103241.92,103249.526,130
4,4865,0,,,,2312.383,PENN,PENN_4,103249.526,105561.909,131
2,4866,0.43,1,7,,812.921,PENN,PENN_2,104599.891,105412.812,143
3,4867,0,,,,2319.941,PENN,PENN_3,105434.794,107754.735,140
1,4868,0.43,1,7,,181.98,PENN,PENN_1,101959,102140.98,128
1,4869,0.43,1,7,,628.769,PENN,PENN_1,101330.231,101959,127
2,4870,0,,,,2539.134,PENN,PENN_2,102060.757,104599.891,142
1,4871,0,,,,1428.858,PENN,PENN_1,99901.373,101330.231,126
1,4872,0,,,,1112.167,PENN,PENN_1,98789.206,99901.373,125
3,4873,0.43,1,7,,814.865,PENN,PENN_3,104619.929,105434.794,139
2,4874,1.28,1,7,,953.067,PENN,PENN_2,101107.69,102060.757,141
1,4875,1.28,1,7,,950.876,PENN,PENN_1,97838.33,98789.206,124
