Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
615,,86,61750.596,62001.923,,,251.327,3,2,1,,7,,,,2864.79,,
616,,87,62001.923,63214.514,,,1212.591,3,0,,,,,,,,,
617,,88,63214.514,63811.237,,,596.723,3,2,1,,7,,,,2864.79,,
618,,89,63811.237,64097.445,,,286.208,3,0,,,,,,,,,
619,,90,64097.445,65002.86,,,905.415,3,1.433,1,,7,,,,3998.311235,,
620,,91,65002.86,65896.419,,,893.559,3,0,,,,,,,,,
621,,92,65896.419,66361.716,,,465.297,3,1.075,1,,7,,,,5329.84186,,
622,,93,66361.716,67527.045,,,1165.329,3,0,,,,,,,,,
623,,94,67527.045,67815.151,,,288.106,3,2.13,1,,7,,,,2689.943662,,
624,,95,67815.151,68547.511,,,732.36,3,0,,,,,,,,,
